https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1633518000000,2021-10-06 11:00:00,BTC/USDT,51155.76,51468.40,51088.00,51296.44,10314.604,529190998.84627,117839
1633514400000,2021-10-06 10:00:00,BTC/USDT,50714.92,51482.99,50630.08,51155.01,22455.836,1148261242.36298,205824
1633510800000,2021-10-06 09:00:00,BTC/USDT,50700.61,50840.00,50410.00,50714.92,17795.219,900512578.89567,171594
1633507200000,2021-10-06 08:00:00,BTC/USDT,51430.03,51490.96,50437.54,50700.61,30158.013,1534414925.17441,279610
1633503600000,2021-10-06 07:00:00,BTC/USDT,51509.24,51547.10,51200.00,51430.03,9486.405,487537277.65197,103528
1633500000000,2021-10-06 06:00:00,BTC/USDT,51513.38,51730.00,51450.00,51509.24,6270.516,323551885.81545,74211
1633496400000,2021-10-06 05:00:00,BTC/USDT,51301.18,51839.99,51164.43,51513.39,12493.416,643446701.30144,124616
1633492800000,2021-10-06 04:00:00,BTC/USDT,51484.84,51570.96,51215.24,51300.86,6415.111,329512289.23116,79599
1633489200000,2021-10-06 03:00:00,BTC/USDT,51520.00,51575.47,51270.53,51484.84,6440.345,331364992.35568,76898
1633485600000,2021-10-06 02:00:00,BTC/USDT,51265.56,51585.71,51147.13,51520.00,7097.736,364649325.61672,82687
1633482000000,2021-10-06 01:00:00,BTC/USDT,51320.07,51328.62,50905.00,51265.55,10658.525,544993740.36008,109716
1633478400000,2021-10-06 00:00:00,BTC/USDT,51460.22,51490.05,51200.10,51320.07,8890.083,456212787.89576,92541
1633474800000,2021-10-05 23:00:00,BTC/USDT,51345.32,51619.37,51339.04,51455.12,7647.716,393859875.03058,81191
1633471200000,2021-10-05 22:00:00,BTC/USDT,51705.70,51768.00,51308.34,51345.32,9993.733,514247049.21819,105434
1633467600000,2021-10-05 21:00:00,BTC/USDT,51446.93,51888.00,51300.00,51705.70,15076.567,778104765.50783,162462
1633464000000,2021-10-05 20:00:00,BTC/USDT,51164.86,51790.00,51080.00,51446.92,27085.036,1392885587.78828,255321
1633460400000,2021-10-05 19:00:00,BTC/USDT,50580.00,51450.00,50518.44,51164.85,27750.190,1413723220.47968,255530
1633456800000,2021-10-05 18:00:00,BTC/USDT,50106.80,50787.92,50106.80,50580.01,19622.929,990282839.23109,200827
1633453200000,2021-10-05 17:00:00,BTC/USDT,50070.48,50180.16,49923.12,50106.80,6868.155,343897878.60703,84315
1633449600000,2021-10-05 16:00:00,BTC/USDT,49770.91,50085.40,49614.59,50071.34,11703.243,583697697.74550,120492
1633446000000,2021-10-05 15:00:00,BTC/USDT,49814.12,50154.00,49676.00,49770.90,13079.838,652922338.13564,138160
1633442400000,2021-10-05 14:00:00,BTC/USDT,50175.00,50344.77,49574.23,49814.12,18548.686,926054680.20423,198658
1633438800000,2021-10-05 13:00:00,BTC/USDT,49966.87,50285.00,49751.00,50175.00,12746.279,637681604.82340,136022
1633435200000,2021-10-05 12:00:00,BTC/USDT,49849.99,50080.00,49656.00,49966.87,11040.301,550742907.29741,119340
1633431600000,2021-10-05 11:00:00,BTC/USDT,49985.42,50118.33,49773.82,49850.00,9458.142,472677745.07110,111171
1633428000000,2021-10-05 10:00:00,BTC/USDT,50240.03,50364.38,49823.08,49985.42,15021.378,752580654.92648,170425
1633424400000,2021-10-05 09:00:00,BTC/USDT,49900.96,50310.00,49560.00,50240.03,29581.587,1478329472.14063,290726
1633420800000,2021-10-05 08:00:00,BTC/USDT,49444.97,49950.00,49360.00,49901.49,14160.598,703900628.95010,158494
1633417200000,2021-10-05 07:00:00,BTC/USDT,49277.80,49657.38,49221.00,49447.41,8715.969,431162345.04961,97448
1633413600000,2021-10-05 06:00:00,BTC/USDT,49293.71,49443.00,49224.70,49277.79,4929.946,243260346.38493,64515
1633410000000,2021-10-05 05:00:00,BTC/USDT,49143.05,49391.51,49114.15,49293.70,5865.784,288981584.00986,68775
1633406400000,2021-10-05 04:00:00,BTC/USDT,49277.77,49305.60,49061.00,49143.06,4959.031,243869627.28612,63978
1633402800000,2021-10-05 03:00:00,BTC/USDT,49302.31,49465.00,49110.00,49277.76,6507.838,320644826.67455,75414
1633399200000,2021-10-05 02:00:00,BTC/USDT,49226.84,49369.61,49040.05,49302.31,6114.187,300803255.39367,79885
1633395600000,2021-10-05 01:00:00,BTC/USDT,49515.86,49592.53,49150.00,49230.55,8370.649,413016463.73656,93017
1633392000000,2021-10-05 00:00:00,BTC/USDT,49199.78,49888.00,49009.21,49515.85,19196.031,949876970.15830,196367
1633388400000,2021-10-04 23:00:00,BTC/USDT,48897.52,49423.23,48880.00,49198.22,12752.513,627579112.55943,132779
1633384800000,2021-10-04 22:00:00,BTC/USDT,48928.66,49056.88,48680.00,48897.51,7173.157,350495224.63608,85125
1633381200000,2021-10-04 21:00:00,BTC/USDT,49012.36,49168.00,48551.07,48928.66,10094.505,493322246.69871,115894
1633377600000,2021-10-04 20:00:00,BTC/USDT,49368.39,49479.52,48985.55,49014.31,9259.719,455646635.24207,117395
1633374000000,2021-10-04 19:00:00,BTC/USDT,49304.97,49450.00,48915.00,49374.94,13206.487,649263046.21357,155245
1633370400000,2021-10-04 18:00:00,BTC/USDT,49287.88,49500.00,49000.00,49304.97,17813.312,877607022.87210,197192
1633366800000,2021-10-04 17:00:00,BTC/USDT,48568.37,49544.48,48168.00,49287.87,33470.569,1635997314.06366,323236
1633363200000,2021-10-04 16:00:00,BTC/USDT,47747.79,48916.00,47680.61,48573.49,37136.318,1798789491.26723,338118
1633359600000,2021-10-04 15:00:00,BTC/USDT,47452.15,47795.00,46885.29,47747.79,31994.905,1515380733.10778,298771
1633356000000,2021-10-04 14:00:00,BTC/USDT,48100.00,48500.00,47250.00,47452.16,35771.131,1712834319.33885,341439
1633352400000,2021-10-04 13:00:00,BTC/USDT,47702.38,48160.00,47670.62,48101.09,10179.104,487275829.04744,143044
1633348800000,2021-10-04 12:00:00,BTC/USDT,47569.99,47814.94,47440.54,47702.39,7232.876,344799075.32397,97521
1633345200000,2021-10-04 11:00:00,BTC/USDT,47617.34,47670.00,47349.34,47570.00,7803.594,370640604.34884,100063
1633341600000,2021-10-04 10:00:00,BTC/USDT,47717.94,47739.73,47480.00,47616.82,6235.532,296743526.65915,78020
1633338000000,2021-10-04 09:00:00,BTC/USDT,47652.76,47742.99,47520.00,47717.93,4338.445,206697880.51000,63832
1633334400000,2021-10-04 08:00:00,BTC/USDT,47836.40,47941.50,47476.26,47652.75,9413.070,448909149.54509,104612
1633330800000,2021-10-04 07:00:00,BTC/USDT,47698.12,47860.50,47589.88,47836.39,4884.364,233067465.21775,64370
1633327200000,2021-10-04 06:00:00,BTC/USDT,47758.19,47826.00,47551.00,47698.12,6017.078,286831314.63318,80488
1633323600000,2021-10-04 05:00:00,BTC/USDT,47743.76,47848.14,47700.02,47758.20,4563.351,217987840.73535,64945
1633320000000,2021-10-04 04:00:00,BTC/USDT,47457.30,47836.79,47214.58,47740.01,15584.609,740820434.55969,146444
1633316400000,2021-10-04 03:00:00,BTC/USDT,47673.82,47772.77,47284.66,47457.68,11132.838,529334331.86492,125891
1633312800000,2021-10-04 02:00:00,BTC/USDT,47819.43,47879.00,47549.38,47673.82,9803.963,467857111.55349,103271
1633309200000,2021-10-04 01:00:00,BTC/USDT,47855.01,48182.90,47714.00,47819.33,9780.393,468616766.49658,105693
1633305600000,2021-10-04 00:00:00,BTC/USDT,48187.99,48268.98,47825.11,47855.01,8783.004,421937070.32438,107615
1633302000000,2021-10-03 23:00:00,BTC/USDT,47974.99,48324.00,47866.77,48187.30,7058.497,339749837.93177,95638
1633298400000,2021-10-03 22:00:00,BTC/USDT,47761.71,48189.00,47700.00,47975.00,9723.414,466831785.46651,110606
1633294800000,2021-10-03 21:00:00,BTC/USDT,48436.26,48465.88,47608.55,47760.27,22830.056,1095080436.36065,210819
1633291200000,2021-10-03 20:00:00,BTC/USDT,48774.38,48835.25,48415.00,48436.27,8283.005,402846486.98168,96697
1633287600000,2021-10-03 19:00:00,BTC/USDT,48830.00,48966.33,48710.31,48774.37,5363.709,262017570.82757,68958
1633284000000,2021-10-03 18:00:00,BTC/USDT,48921.99,49179.19,48546.90,48830.01,18619.673,910691970.40485,204021
1633280400000,2021-10-03 17:00:00,BTC/USDT,48017.51,49304.12,47922.33,48922.00,32467.374,1580995485.17840,299143
1633276800000,2021-10-03 16:00:00,BTC/USDT,47863.51,48060.67,47809.00,48017.52,5913.006,283505985.08705,85512
1633273200000,2021-10-03 15:00:00,BTC/USDT,47956.03,48018.57,47790.42,47863.50,5689.741,272450448.28868,89003
1633269600000,2021-10-03 14:00:00,BTC/USDT,48041.84,48100.00,47880.80,47956.01,5009.240,240329596.57130,80273
1633266000000,2021-10-03 13:00:00,BTC/USDT,47947.99,48150.00,47832.76,48041.83,8272.054,397185443.66786,105560
1633262400000,2021-10-03 12:00:00,BTC/USDT,47961.47,48090.30,47800.00,47947.51,6588.562,315925174.06796,88659
1633258800000,2021-10-03 11:00:00,BTC/USDT,47800.00,48029.22,47763.00,47961.48,5875.447,281694624.79664,78842
1633255200000,2021-10-03 10:00:00,BTC/USDT,47817.42,47939.70,47711.14,47800.00,4664.587,223165310.80681,70784
1633251600000,2021-10-03 09:00:00,BTC/USDT,47811.00,47854.14,47601.26,47817.42,7913.344,377670793.09575,106460
1633248000000,2021-10-03 08:00:00,BTC/USDT,47875.00,47962.18,47801.10,47811.00,3719.657,178134014.58340,59810
1633244400000,2021-10-03 07:00:00,BTC/USDT,47953.00,47953.50,47778.27,47874.99,4261.052,203959219.78965,65966
1633240800000,2021-10-03 06:00:00,BTC/USDT,47972.27,48040.00,47881.12,47953.00,4014.771,192514657.18242,61548
1633237200000,2021-10-03 05:00:00,BTC/USDT,47877.01,48080.00,47848.36,47972.28,5529.952,265384855.26695,84152
1633233600000,2021-10-03 04:00:00,BTC/USDT,47890.05,47958.88,47776.58,47877.01,3927.738,187979267.05460,64037
1633230000000,2021-10-03 03:00:00,BTC/USDT,47617.00,47963.00,47535.00,47890.05,5756.511,274738114.95930,75164
1633226400000,2021-10-03 02:00:00,BTC/USDT,47507.29,47758.04,47483.98,47617.00,6353.947,302679031.24379,81149
1633222800000,2021-10-03 01:00:00,BTC/USDT,47255.74,47601.78,47215.15,47507.28,8315.849,394112492.21739,99451
1633219200000,2021-10-03 00:00:00,BTC/USDT,47626.62,47794.00,47071.26,47255.75,16259.189,770788419.91547,172965
1633215600000,2021-10-02 23:00:00,BTC/USDT,48049.28,48175.99,47536.67,47626.61,12464.438,595524851.65755,142507
1633212000000,2021-10-02 22:00:00,BTC/USDT,48108.57,48270.20,48042.34,48049.28,5062.171,243768571.61151,63489
1633208400000,2021-10-02 21:00:00,BTC/USDT,47989.49,48154.93,47985.06,48107.08,2706.573,130078733.58520,42973
1633204800000,2021-10-02 20:00:00,BTC/USDT,48233.07,48254.68,47869.70,47989.48,7113.985,341593845.51762,83891
1633201200000,2021-10-02 19:00:00,BTC/USDT,47850.71,48238.15,47849.04,48234.41,10640.881,511779565.62385,109998
1633197600000,2021-10-02 18:00:00,BTC/USDT,47861.20,47909.00,47701.88,47850.00,4087.080,195404872.25864,54093
1633194000000,2021-10-02 17:00:00,BTC/USDT,47981.54,48043.35,47809.04,47861.21,5416.280,259499354.50176,63186
1633190400000,2021-10-02 16:00:00,BTC/USDT,47812.23,47987.25,47638.09,47981.54,9233.990,441527450.65868,104474
1633186800000,2021-10-02 15:00:00,BTC/USDT,47995.00,48024.96,47777.00,47812.24,6658.092,318845069.46051,78365
1633183200000,2021-10-02 14:00:00,BTC/USDT,47812.00,48100.11,47770.81,47994.99,14126.616,677415778.57212,157436
1633179600000,2021-10-02 13:00:00,BTC/USDT,47705.06,48338.68,47620.00,47812.00,19912.410,953701045.40605,195744
1633176000000,2021-10-02 12:00:00,BTC/USDT,47664.99,47760.04,47600.00,47705.06,4677.828,223109747.84654,60826
1633172400000,2021-10-02 11:00:00,BTC/USDT,47583.34,47721.92,47450.81,47665.00,6172.881,293686736.15943,72947
1633168800000,2021-10-02 10:00:00,BTC/USDT,47689.24,47750.00,47500.00,47583.34,6578.175,313207288.73136,78087
1633165200000,2021-10-02 09:00:00,BTC/USDT,47707.61,47867.80,47653.10,47689.24,5933.036,283311981.97312,72562
1633161600000,2021-10-02 08:00:00,BTC/USDT,47701.38,47757.69,47495.40,47710.00,7928.417,377464788.33944,82666
1633158000000,2021-10-02 07:00:00,BTC/USDT,47779.83,47840.00,47667.79,47702.96,4264.960,203632357.11519,55691
1633154400000,2021-10-02 06:00:00,BTC/USDT,47718.46,47888.00,47638.05,47779.84,5905.594,282053372.23429,64471
1633150800000,2021-10-02 05:00:00,BTC/USDT,47564.68,47793.81,47496.75,47718.47,6418.505,306148805.65272,73782
1633147200000,2021-10-02 04:00:00,BTC/USDT,47510.44,47678.76,47410.00,47564.68,5962.200,283481043.87046,73365
1633143600000,2021-10-02 03:00:00,BTC/USDT,47689.56,47760.90,47429.21,47510.45,6872.965,326927825.33080,80934
1633140000000,2021-10-02 02:00:00,BTC/USDT,47718.86,47850.00,47622.33,47689.56,4889.610,233369929.82733,61456
1633136400000,2021-10-02 01:00:00,BTC/USDT,47801.54,48070.00,47665.84,47718.86,7403.093,354208885.51304,88492
1633132800000,2021-10-02 00:00:00,BTC/USDT,48123.93,48218.80,47603.06,47801.55,12136.208,580390726.07791,132581
1633129200000,2021-10-01 23:00:00,BTC/USDT,47989.99,48154.00,47904.59,48123.94,5456.831,262040733.55548,65609
1633125600000,2021-10-01 22:00:00,BTC/USDT,48317.01,48450.00,47720.00,47990.00,14503.580,697321695.50284,149887
1633122000000,2021-10-01 21:00:00,BTC/USDT,48060.76,48395.00,48055.18,48317.01,14796.355,713735834.48134,150600
1633118400000,2021-10-01 20:00:00,BTC/USDT,48009.51,48187.52,47710.74,48068.15,11282.502,540817655.42794,121566
1633114800000,2021-10-01 19:00:00,BTC/USDT,47703.25,48234.29,47685.00,48009.37,16711.614,800856183.03242,163692
1633111200000,2021-10-01 18:00:00,BTC/USDT,47593.38,47900.00,47421.16,47701.33,12620.070,601855762.14763,132109
1633107600000,2021-10-01 17:00:00,BTC/USDT,47538.22,47687.35,47376.44,47595.00,7051.546,334974231.64187,81712
1633104000000,2021-10-01 16:00:00,BTC/USDT,47340.00,47899.00,47210.92,47536.92,17254.904,819434512.03600,165532
1633100400000,2021-10-01 15:00:00,BTC/USDT,47109.63,47474.41,47013.42,47339.99,15211.149,718908496.92693,153946
1633096800000,2021-10-01 14:00:00,BTC/USDT,46967.86,47337.74,46756.58,47108.59,22725.307,1068749119.14592,218940
1633093200000,2021-10-01 13:00:00,BTC/USDT,47217.73,47368.06,46937.17,46967.87,16371.293,772520460.20334,164179
1633089600000,2021-10-01 12:00:00,BTC/USDT,47482.28,47888.00,47160.00,47217.73,31866.655,1513110674.81720,292571
1633086000000,2021-10-01 11:00:00,BTC/USDT,47086.56,47683.99,46960.00,47482.27,30902.452,1462515228.15571,291313
1633082400000,2021-10-01 10:00:00,BTC/USDT,44888.92,47925.41,44820.79,47086.56,90210.886,4216967600.27587,718262
1633078800000,2021-10-01 09:00:00,BTC/USDT,44907.51,44980.00,44753.00,44888.92,10894.293,488923685.21077,112820
1633075200000,2021-10-01 08:00:00,BTC/USDT,44753.98,45000.00,44679.84,44907.52,21064.257,944051950.25886,187499
1633071600000,2021-10-01 07:00:00,BTC/USDT,43964.78,44793.97,43885.00,44753.98,37038.676,1647229505.79294,317758
1633068000000,2021-10-01 06:00:00,BTC/USDT,43819.99,44024.11,43705.00,43964.77,13457.989,590669475.91036,122351
1633064400000,2021-10-01 05:00:00,BTC/USDT,43604.67,43860.81,43490.23,43819.99,8896.961,389126033.39118,94338
1633060800000,2021-10-01 04:00:00,BTC/USDT,43609.27,43680.37,43437.00,43604.68,5782.471,251864642.00638,64701
1633057200000,2021-10-01 03:00:00,BTC/USDT,43373.52,43660.00,43338.18,43609.27,9157.926,398585429.45784,83128
1633053600000,2021-10-01 02:00:00,BTC/USDT,43716.80,43772.00,43260.01,43373.51,8994.844,391030001.64307,90407
1633050000000,2021-10-01 01:00:00,BTC/USDT,43671.50,43782.67,43401.99,43716.80,9846.998,429158409.29340,102163
1633046400000,2021-10-01 00:00:00,BTC/USDT,43799.49,44043.22,43637.43,43672.26,17392.209,762299685.10225,137358
1633042800000,2021-09-30 23:00:00,BTC/USDT,43710.63,43880.00,43556.16,43796.57,8225.111,359741872.42516,85125
1633039200000,2021-09-30 22:00:00,BTC/USDT,43729.27,43889.68,43607.71,43710.62,7844.625,342993281.38504,88387
1633035600000,2021-09-30 21:00:00,BTC/USDT,43417.82,43773.71,43350.79,43729.27,7930.712,345372780.26070,83513
1633032000000,2021-09-30 20:00:00,BTC/USDT,43515.27,43766.32,43071.56,43417.83,14154.448,614598741.27992,141194
1633028400000,2021-09-30 19:00:00,BTC/USDT,43975.01,44100.00,43507.00,43515.50,16363.019,717214405.95068,157953
1633024800000,2021-09-30 18:00:00,BTC/USDT,43313.77,44069.74,43250.00,43975.01,27893.633,1218656004.04279,240895
1633021200000,2021-09-30 17:00:00,BTC/USDT,42946.32,43400.00,42926.67,43313.06,18211.466,786368196.84311,153444
1633017600000,2021-09-30 16:00:00,BTC/USDT,43126.77,43200.00,42810.06,42946.33,13116.202,563807749.63032,125860
1633014000000,2021-09-30 15:00:00,BTC/USDT,43098.00,43475.84,42922.00,43126.77,18304.636,790678163.74570,165442
1633010400000,2021-09-30 14:00:00,BTC/USDT,43051.50,43175.36,42820.00,43097.70,16550.437,711883422.21432,158990
1633006800000,2021-09-30 13:00:00,BTC/USDT,43393.81,43564.00,43045.00,43051.49,19724.266,853731874.93555,178362
1633003200000,2021-09-30 12:00:00,BTC/USDT,43055.44,43778.88,42985.00,43393.80,26398.442,1145783395.86385,229511
1632999600000,2021-09-30 11:00:00,BTC/USDT,42817.79,43124.25,42765.32,43055.44,10383.152,446229028.08025,112379
1632996000000,2021-09-30 10:00:00,BTC/USDT,43132.35,43277.00,42710.40,42817.82,12993.897,558897455.37997,130084
1632992400000,2021-09-30 09:00:00,BTC/USDT,43048.12,43299.70,42960.00,43132.35,12698.020,547702466.29257,120482
1632988800000,2021-09-30 08:00:00,BTC/USDT,43276.02,43442.83,42777.00,43048.12,27990.824,1205157006.91570,209416
1632985200000,2021-09-30 07:00:00,BTC/USDT,43363.41,43440.00,43206.00,43276.02,11894.516,515429143.69218,107912
1632981600000,2021-09-30 06:00:00,BTC/USDT,43506.33,43645.00,43350.00,43363.40,8660.282,376947630.46187,85631
1632978000000,2021-09-30 05:00:00,BTC/USDT,43494.84,43679.74,43421.45,43506.32,9024.135,392960628.43899,95073
1632974400000,2021-09-30 04:00:00,BTC/USDT,43566.97,43822.85,43425.66,43494.83,13904.864,606321227.83452,140401
1632970800000,2021-09-30 03:00:00,BTC/USDT,43382.58,43732.71,43125.00,43566.97,20754.579,900389895.15449,180596
1632967200000,2021-09-30 02:00:00,BTC/USDT,42953.64,43400.00,42900.00,43382.58,14474.288,623851236.88545,141845
1632963600000,2021-09-30 01:00:00,BTC/USDT,42303.25,43199.00,42222.00,42953.64,30889.992,1322147126.46855,278115
1632960000000,2021-09-30 00:00:00,BTC/USDT,41499.70,42399.37,41387.78,42305.62,20800.100,871792595.86007,184527
1632956400000,2021-09-29 23:00:00,BTC/USDT,41332.86,41547.58,41270.00,41499.71,6923.919,286767995.62825,74353
1632952800000,2021-09-29 22:00:00,BTC/USDT,41219.02,41442.46,41050.12,41334.13,8366.608,345269465.54882,83464
1632949200000,2021-09-29 21:00:00,BTC/USDT,41112.01,41285.80,40940.41,41219.01,8190.308,336909297.49103,89791
1632945600000,2021-09-29 20:00:00,BTC/USDT,41198.42,41260.33,40887.00,41112.00,16759.785,687894093.68186,162852
1632942000000,2021-09-29 19:00:00,BTC/USDT,41300.01,41500.00,41150.00,41198.42,9017.306,372282280.23487,98038
1632938400000,2021-09-29 18:00:00,BTC/USDT,41218.45,41480.00,41040.01,41300.00,17127.887,706701494.88199,165878
1632934800000,2021-09-29 17:00:00,BTC/USDT,41490.94,41582.23,41200.00,41218.46,10315.565,427195614.83039,112000
1632931200000,2021-09-29 16:00:00,BTC/USDT,41694.15,41820.00,41405.26,41490.94,15783.412,656200141.36912,156311
1632927600000,2021-09-29 15:00:00,BTC/USDT,42191.20,42228.30,41613.30,41694.15,17398.692,728418083.22231,165121
1632924000000,2021-09-29 14:00:00,BTC/USDT,42120.48,42243.82,42025.98,42191.21,9871.626,416072094.04796,103623
1632920400000,2021-09-29 13:00:00,BTC/USDT,42033.19,42175.82,41888.00,42120.47,14019.756,589370112.99781,137241
1632916800000,2021-09-29 12:00:00,BTC/USDT,42374.10,42576.80,41847.00,42033.19,22188.607,935934393.80626,216302
1632913200000,2021-09-29 11:00:00,BTC/USDT,42400.00,42423.20,42220.00,42374.10,6617.304,280027864.80481,79576
1632909600000,2021-09-29 10:00:00,BTC/USDT,42237.20,42474.06,42120.05,42400.00,12266.287,519286198.68497,124264
1632906000000,2021-09-29 09:00:00,BTC/USDT,42350.02,42350.02,42109.59,42237.21,7971.886,336439443.49463,88418
1632902400000,2021-09-29 08:00:00,BTC/USDT,42429.28,42468.30,42153.82,42350.02,8291.829,350797324.97509,88181
1632898800000,2021-09-29 07:00:00,BTC/USDT,42420.80,42493.72,42300.00,42429.27,6649.470,281804276.14714,71799
1632895200000,2021-09-29 06:00:00,BTC/USDT,42274.22,42441.00,42111.00,42420.80,7251.910,306408104.43924,80782
1632891600000,2021-09-29 05:00:00,BTC/USDT,42226.77,42288.80,41965.82,42274.21,9412.517,396539175.36550,89265
1632888000000,2021-09-29 04:00:00,BTC/USDT,42186.67,42444.00,42114.00,42226.78,14064.152,594762866.05315,129666
1632884400000,2021-09-29 03:00:00,BTC/USDT,41695.39,42262.88,41605.96,42186.65,13193.202,553554468.82180,118968
1632880800000,2021-09-29 02:00:00,BTC/USDT,41537.13,41878.00,41532.83,41695.39,10375.932,432914153.19596,96753
1632877200000,2021-09-29 01:00:00,BTC/USDT,41572.93,41833.15,41316.08,41535.03,12471.400,518459139.04527,117414
1632873600000,2021-09-29 00:00:00,BTC/USDT,41002.96,41740.00,40708.73,41572.93,28778.229,1186754326.74953,240101
1632870000000,2021-09-28 23:00:00,BTC/USDT,41566.56,41684.16,40854.00,41006.32,18463.923,759826366.94034,157169
